,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Podatki o zavezancu,,,,,Podatki o obratu,,,,,Podatki o emisijah v zrak,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Dodatek k hiš. št.,Občina obrata,Onesnažilo,Letna količina [Kg]
315,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,skupni prah,64.3
316,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,acetaldehid (C2H4O),3.7
317,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,amonijak (NH3),498
318,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",6510
319,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,fenol,8
320,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,"fluor in njegove spojine, izražene kot HF",57
321,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,formaldehid (CH2O),24.7
322,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,ogljikov dioksid (CO2),1875801
323,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,ogljikov monoksid (CO),903
324,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,"organske spojine, izražene kot skupni organski ogljik (TOC)",425.5
325,2006,"COMET, UMETNI BRUSI IN NEKOVINE, d.d.",TOVARNIŠKA CESTA 5,3214,ZREČE,ZREČE,TOVARNIŠKA CESTA,5,,ZREČE,skupni prah,1900.4
326,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,alkani (razen metana),6978.77
327,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,butilacetat (C6H12O2),4499.56
328,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,etilbenzen (C8H10),1139.6
329,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,ksilen (C8H10),5880.72
330,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",8483.44
331,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,skupni prah,1234.15
332,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,toluen (C7H9),130.56
333,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,"VSOTA anorg. sp., ki so v parah ali v pl. stanju II. nev. sk.",615.62
334,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,"VSOTA anorg. sp., ki so v parah ali v pl. stanju III. nev. sk.",5834.02
335,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,VSOTA org. spojine II. nev. sk.,4938
336,2006,CONTAINER D.O.O.,BEŽIGRAJSKA CESTA 6,3000,CELJE,CELJE,BEŽIGRAJSKA CESTA,6,,CELJE,VSOTA org. spojine III. nev. sk.,8010.2
337,2006,CREINA d.d. KRANJ,ULICA MIRKA VADNOVA 8,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,8,,KRANJ,skupni prah,24.1
338,2006,"CRI CELJE REHABILITACIJA, PROIZVODNJA, STORITVE D.O.O.",OBLAKOVA ULICA 34,3000,CELJE,CELJE,OBLAKOVA ULICA,34,,CELJE,skupni prah,6.31
339,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1118.1
340,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,fenol,34.1
341,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,formaldehid (CH2O),102.3
342,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"krom in njegove spojine, izražene kot Cr",21.08
343,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"mangan in njegove spojine, izražene kot Mn",17.67
344,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"nikelj in njegove spojine, izražene kot Ni",5.38
345,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,ogljikov monoksid (CO),20956.7
346,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"organske spojine, izražene kot skupni organski ogljik (TOC)",602.1
347,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",2751.58
348,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,skupni prah,4491.3
349,2006,CRONING LIVARNA d.o.o.,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2101.6
350,2006,ČISTO MESTO PTUJ D.O.O.,DORNAVSKA CESTA 26,2250,PTUJ,PTUJ,DORNAVSKA CESTA,26,a,PTUJ,metan (CH4),104116
351,2006,ČISTO MESTO PTUJ D.O.O.,DORNAVSKA CESTA 26,2250,PTUJ,PTUJ,DORNAVSKA CESTA,26,a,PTUJ,ogljikov dioksid (CO2),104116
352,2006,"DANA, TOVARNA RASTLINSKIH SPECIALITET IN DESTILACIJA, D.O.O.",GLAVNA CESTA 34,8233,MIRNA,MIRNA,GLAVNA CESTA,34,,TREBNJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2160
353,2006,"DANA, TOVARNA RASTLINSKIH SPECIALITET IN DESTILACIJA, D.O.O.",GLAVNA CESTA 34,8233,MIRNA,MIRNA,GLAVNA CESTA,34,,TREBNJE,skupni prah,32
354,2006,"DANA, TOVARNA RASTLINSKIH SPECIALITET IN DESTILACIJA, D.O.O.",GLAVNA CESTA 34,8233,MIRNA,MIRNA,GLAVNA CESTA,34,,TREBNJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",4000
355,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,alkilalkoholi,34.8
356,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",669.6
357,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,"hlapne organske spojine, razen metana",799
358,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,ogljikov monoksid (CO),135669
359,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,skupni prah,329.3
360,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",231.56
361,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,alkilalkoholi,4.49
362,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2168.3
363,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,"hlapne organske spojine, razen metana",117.6
364,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,ogljikov monoksid (CO),41.4
365,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,skupni prah,73.59
366,2006,DANFOSS COMPRESSORS d.o.o.,ULICA HEROJA STARIHA 24,8340,ČRNOMELJ,ČRNOMELJ,ULICA HEROJA STARIHA,24,,ČRNOMELJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1714
367,2006,"DELO - TISK ČASOPISOV IN REVIJ D.D., LJUBLJANA",DUNAJSKA CESTA 5,1000,LJUBLJANA,LJUBLJANA,BRNČIČEVA ULICA,31,,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2097.7
368,2006,"DELO - TISK ČASOPISOV IN REVIJ D.D., LJUBLJANA",DUNAJSKA CESTA 5,1000,LJUBLJANA,LJUBLJANA,BRNČIČEVA ULICA,31,,LJUBLJANA,ogljikov monoksid (CO),21108.6
369,2006,"DELO - TISK ČASOPISOV IN REVIJ D.D., LJUBLJANA",DUNAJSKA CESTA 5,1000,LJUBLJANA,LJUBLJANA,BRNČIČEVA ULICA,31,,LJUBLJANA,"organske spojine, izražene kot skupni organski ogljik (TOC)",28520.1
370,2006,"DELO - TISK ČASOPISOV IN REVIJ D.D., LJUBLJANA",DUNAJSKA CESTA 5,1000,LJUBLJANA,LJUBLJANA,BRNČIČEVA ULICA,31,,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1286.87
371,2006,"DELO, ČASOPISNO IN ZALOŽNIŠKO PODJETJE D.D., LJUBLJANA",DUNAJSKA CESTA 5,1509,LJUBLJANA,LJUBLJANA,SLOVENČEVA ULICA,19,,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1713.2
372,2006,"DELO, ČASOPISNO IN ZALOŽNIŠKO PODJETJE D.D., LJUBLJANA",DUNAJSKA CESTA 5,1509,LJUBLJANA,LJUBLJANA,SLOVENČEVA ULICA,19,,LJUBLJANA,ogljikov monoksid (CO),15557.7
373,2006,"DELO, ČASOPISNO IN ZALOŽNIŠKO PODJETJE D.D., LJUBLJANA",DUNAJSKA CESTA 5,1509,LJUBLJANA,LJUBLJANA,SLOVENČEVA ULICA,19,,LJUBLJANA,"organske spojine, izražene kot skupni organski ogljik (TOC)",65.6
374,2006,"DELO, ČASOPISNO IN ZALOŽNIŠKO PODJETJE D.D., LJUBLJANA",DUNAJSKA CESTA 5,1509,LJUBLJANA,LJUBLJANA,SLOVENČEVA ULICA,19,,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",159.5
375,2006,DEOS DRUŽBA ZA IZGRADNJO IN UPRAVLJANJE OSKRBOVANIH STANOVANJ D.D.,DUNAJSKA CESTA 58,1000,LJUBLJANA,CERKNICA,CESTA POD SLIVNICO,1,,CERKNICA,skupni prah,0.2
376,2006,DOMEL D.D.,OTOKI 21,4228,ŽELEZNIKI,RETEČE,,4,,ŠKOFJA LOKA,ksilen (C8H10),10.7
377,2006,DOMEL D.D.,OTOKI 21,4228,ŽELEZNIKI,RETEČE,,4,,ŠKOFJA LOKA,skupni prah,2.23
378,2006,DOMEL D.D.,OTOKI 21,4228,ŽELEZNIKI,RETEČE,,4,,ŠKOFJA LOKA,stiren (C8H8),631.2
379,2006,DOMEL D.D.,OTOKI 21,4228,ŽELEZNIKI,ŽELEZNIKI,OTOKI,21,,ŽELEZNIKI,skupni prah,8.732
380,2006,DOMEL D.D.,OTOKI 21,4228,ŽELEZNIKI,ŽELEZNIKI,OTOKI,21,,ŽELEZNIKI,stiren (C8H8),4157.2
381,2006,"DOMPLAN, DRUŽBA ZA INŽENIRING, NEPREMIČNINE, URBANIZEM IN ENERGETIKO D.D. KRANJ",BLEIWEISOVA CESTA 14,4000,KRANJ,KRANJ,PLANINA,,,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",18466
382,2006,"DOMPLAN, DRUŽBA ZA INŽENIRING, NEPREMIČNINE, URBANIZEM IN ENERGETIKO D.D. KRANJ",BLEIWEISOVA CESTA 14,4000,KRANJ,KRANJ,PLANINA,,,KRANJ,ogljikov monoksid (CO),37
383,2006,"DOMPLAN, DRUŽBA ZA INŽENIRING, NEPREMIČNINE, URBANIZEM IN ENERGETIKO D.D. KRANJ",BLEIWEISOVA CESTA 14,4000,KRANJ,KRANJ,PLANINA,,,KRANJ,skupni prah,187
384,2006,"DOMPLAN, DRUŽBA ZA INŽENIRING, NEPREMIČNINE, URBANIZEM IN ENERGETIKO D.D. KRANJ",BLEIWEISOVA CESTA 14,4000,KRANJ,KRANJ,PLANINA,,,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",110
385,2006,"DONEKO, PODJETJE ZA PROIZVODNJO ENERGENTOV IN KOGENERACIJO, D.O.O. LESCE",ROŽNA DOLINA 21,4248,LESCE,MEDVODE,CESTA KOMANDANTA STANETA,38,,MEDVODE,ogljikov dioksid (CO2),2330640
386,2006,"DONIT TESNIT D.D., MEDVODE",CESTA KOMANDANTA STANETA 38,1215,MEDVODE,MEDVODE,CESTA KOMANDANTA STANETA,38,,MEDVODE,alkilalkoholi,10191
387,2006,"DONIT TESNIT D.D., MEDVODE",CESTA KOMANDANTA STANETA 38,1215,MEDVODE,MEDVODE,CESTA KOMANDANTA STANETA,38,,MEDVODE,skupni prah,56.554
388,2006,"DONIT TESNIT D.D., MEDVODE",CESTA KOMANDANTA STANETA 38,1215,MEDVODE,MEDVODE,CESTA KOMANDANTA STANETA,38,,MEDVODE,toluen (C7H9),16155
389,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,GRADIŠČE PRI MATERIJI,,51,A,HRPELJE-KOZINA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",29
390,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,GRADIŠČE PRI MATERIJI,,51,A,HRPELJE-KOZINA,ogljikov monoksid (CO),46
391,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,GRADIŠČE PRI MATERIJI,,51,A,HRPELJE-KOZINA,"organske spojine, izražene kot skupni organski ogljik (TOC)",158
392,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,GRADIŠČE PRI MATERIJI,,51,A,HRPELJE-KOZINA,skupni prah,44
393,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,GRADIŠČE PRI MATERIJI,,51,A,HRPELJE-KOZINA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",44
394,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,IZOLA,INDUSTRIJSKA CESTA,21,,IZOLA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2116
395,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,IZOLA,INDUSTRIJSKA CESTA,21,,IZOLA,ogljikov monoksid (CO),1150
396,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,IZOLA,INDUSTRIJSKA CESTA,21,,IZOLA,"organske spojine, izražene kot skupni organski ogljik (TOC)",491
397,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,IZOLA,INDUSTRIJSKA CESTA,21,,IZOLA,skupni prah,22
398,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,IZOLA,INDUSTRIJSKA CESTA,21,,IZOLA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",14.4
399,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,LJUBLJANA,KOLINSKA ULICA,1,,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",29.3
400,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,LJUBLJANA,KOLINSKA ULICA,1,,LJUBLJANA,ogljikov monoksid (CO),51.5
401,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,LJUBLJANA,KOLINSKA ULICA,1,,LJUBLJANA,skupni prah,150
402,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,LJUBLJANA,KOLINSKA ULICA,1,,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",30.2
403,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,PORTOROŽ,OBALA,8,,PIRAN,skupni prah,97
404,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,PORTOROŽ,OBALA,8,,PIRAN,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3121
405,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,PORTOROŽ,OBALA,8,,PIRAN,ogljikov monoksid (CO),123
406,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,PORTOROŽ,OBALA,8,,PIRAN,skupni prah,7
407,2006,"DROGA KOLINSKA, ŽIVILSKA INDUSTRIJA, D.D.",KOLINSKA ULICA 1,1000,LJUBLJANA,PORTOROŽ,OBALA,8,,PIRAN,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2
408,2006,DYNACAST LOŽ D.O.O,UNEC 25,1381,RAKEK,UNEC,,25,,CERKNICA,"trdni delci, manjši od 10 mikrometrov",14.5
409,2006,ECOLAB D.O.O.,VAJNGERLOVA ULICA 4,2001,MARIBOR,MARIBOR,VAJNGERLOVA ULICA,4,,MARIBOR,skupni prah,28.4
410,2006,"EKO ENERGETIKA, PROIZVODNJA ELEKTRIČNE ENERGIJE, PARE IN TOPLE VODE, D.O.O., KAMNIK",LJUBLJANSKA CESTA 45,1241,KAMNIK,KAMNIK,LJUBLJANSKA CESTA,45,,KAMNIK,"dušikovi oksidi (NO in NO2), izraženi kot NO2",47469
411,2006,"EKO ENERGETIKA, PROIZVODNJA ELEKTRIČNE ENERGIJE, PARE IN TOPLE VODE, D.O.O., KAMNIK",LJUBLJANSKA CESTA 45,1241,KAMNIK,KAMNIK,LJUBLJANSKA CESTA,45,,KAMNIK,ogljikov monoksid (CO),5934
412,2006,"EKO ENERGETIKA, PROIZVODNJA ELEKTRIČNE ENERGIJE, PARE IN TOPLE VODE, D.O.O., KAMNIK",LJUBLJANSKA CESTA 45,1241,KAMNIK,KAMNIK,LJUBLJANSKA CESTA,45,,KAMNIK,"organske spojine, izražene kot skupni organski ogljik (TOC)",816
413,2006,"EKO ENERGETIKA, PROIZVODNJA ELEKTRIČNE ENERGIJE, PARE IN TOPLE VODE, D.O.O., KAMNIK",LJUBLJANSKA CESTA 45,1241,KAMNIK,KAMNIK,LJUBLJANSKA CESTA,45,,KAMNIK,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2967
414,2006,ELAN MARINE d.o.o,BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"organske spojine, izražene kot skupni organski ogljik (TOC)",22817.9
415,2006,ELAN MARINE d.o.o,BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,skupni prah,408
416,2006,ELAN MARINE d.o.o,BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"organske spojine, izražene kot skupni organski ogljik (TOC)",286.5
417,2006,ELAN MARINE d.o.o,BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,skupni prah,21.3
418,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",310
419,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"antimon in njegove spojine, izražene kot Sb",0.084
420,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,arzen in njegove spojine (As),0.084
421,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"baker in njegove spojine, izražene kot Cu",0.56
422,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,cink in njegove spojine (Zn),2.5
423,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",14246.1
424,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"fluor in njegove spojine, izražene kot HF",9.1
425,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"kadmij in njegove spojine, izražene kot Cd",0.084
426,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"kobalt in njegove spojine, izražene kot Co",0.084
427,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"kositer in njegove spojine, izražene kot Sn",0.084
428,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"krom in njegove spojine, izražene kot Cr",0.28
429,2006,"ELAN, D.O.O.",BEGUNJE NA GORENJSKEM 1,4275,BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM,,1,,RADOVLJICA,"mangan in njegove spojine, izražene kot Mn",0.13
