,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
0,Podatki o zavezancu,,,,,Podatki o obratu,,,,,Podatki o emisijah v zrak,,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Dodatek k hiš. št.,Občina obrata,Onesnažilo,Letna količina [Kg],Opombe
1304,2008,"Luka Koper, Prekladanje, skladiščenje in druge pristaniške storitve, d.d.",VOJKOVO NABREŽJE 38,6501,KOPER,KOPER,VOJKOVO NABREŽJE,38,,KOPER,skupni prah,16931.09,
1305,2008,"MAGLES KOVINSKA IN LESNA GALANTERIJATEODOR BRANCE, S.P.",ARCLIN 33,3211,ŠKOFJA VAS,ARCLIN,,33,,VOJNIK,skupni prah,22.9,
1306,2008,"MAGNETI LJUBLJANA, PODJETJE ZA PROIZVODNJO MAGNETNIH MATERIALOV d.d.",STEGNE 37,1000,LJUBLJANA,LJUBLJANA,STEGNE,37,,LJUBLJANA,"baker in njegove spojine, izražene kot Cu",1.113,
1307,2008,"MAGNETI LJUBLJANA, PODJETJE ZA PROIZVODNJO MAGNETNIH MATERIALOV d.d.",STEGNE 37,1000,LJUBLJANA,LJUBLJANA,STEGNE,37,,LJUBLJANA,formaldehid (CH2O),0,
1308,2008,"MAGNETI LJUBLJANA, PODJETJE ZA PROIZVODNJO MAGNETNIH MATERIALOV d.d.",STEGNE 37,1000,LJUBLJANA,LJUBLJANA,STEGNE,37,,LJUBLJANA,"kobalt in njegove spojine, izražene kot Co",12.267999999999999,
1309,2008,"MAGNETI LJUBLJANA, PODJETJE ZA PROIZVODNJO MAGNETNIH MATERIALOV d.d.",STEGNE 37,1000,LJUBLJANA,LJUBLJANA,STEGNE,37,,LJUBLJANA,"nikelj in njegove spojine, izražene kot Ni",7.646999999999999,
1310,2008,"MAGNETI LJUBLJANA, PODJETJE ZA PROIZVODNJO MAGNETNIH MATERIALOV d.d.",STEGNE 37,1000,LJUBLJANA,LJUBLJANA,STEGNE,37,,LJUBLJANA,skupni prah,316.8,
1311,2008,"MAKOTER D.O.O. PROIZVODNJA EMBALAŽE, TRGOVINA IN STORITVE",CVEN 99D,9240,LJUTOMER,CVEN,,99,D,LJUTOMER,etilacetat (C4H8O2),5584.8,
1312,2008,"MAKOTER D.O.O. PROIZVODNJA EMBALAŽE, TRGOVINA IN STORITVE",CVEN 99D,9240,LJUTOMER,CVEN,,99,D,LJUTOMER,"organske spojine, izražene kot skupni organski ogljik (TOC)",53816.600000000006,
1313,2008,"MAKOTER D.O.O. PROIZVODNJA EMBALAŽE, TRGOVINA IN STORITVE",CVEN 99D,9240,LJUTOMER,CVEN,,99,D,LJUTOMER,skupni prah,108.79999999999998,
1314,2008,"MAKOTER D.O.O. PROIZVODNJA EMBALAŽE, TRGOVINA IN STORITVE",CVEN 99D,9240,LJUTOMER,CVEN,,99,D,LJUTOMER,toluen (C7H9),18.15,
1315,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,LENART V SLOV. GORICAH,KRAIGHERJEVA ULICA,22,,LENART,"dušikovi oksidi (NO in NO2), izraženi kot NO2",64.4,
1316,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,LENART V SLOV. GORICAH,KRAIGHERJEVA ULICA,22,,LENART,ogljikov monoksid (CO),86.1,
1317,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,LENART V SLOV. GORICAH,KRAIGHERJEVA ULICA,22,,LENART,"organske spojine, izražene kot skupni organski ogljik (TOC)",86.5,
1318,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,LENART V SLOV. GORICAH,KRAIGHERJEVA ULICA,22,,LENART,skupni prah,14.9,
1319,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,LENART V SLOV. GORICAH,KRAIGHERJEVA ULICA,22,,LENART,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.56,
1320,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,amonijak (NH3),27.380000000000003,
1321,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",1391.94,
1322,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",14774.800000000001,
1323,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,"fluor in njegove spojine, izražene kot HF",1384.09,
1324,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,ogljikov monoksid (CO),28914.87,
1325,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,"organske spojine, izražene kot skupni organski ogljik (TOC)",20906.45,
1326,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,skupni prah,1594.3199999999997,
1327,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,tetrakloreten (C2Cl4),1,
1328,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,"trdni delci, manjši od 10 mikrometrov",29.743,
1329,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,"VSOTA anorg. sp., ki so v parah ali v pl. stanju III. nev. sk.",23.259999999999998,
1330,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,VSOTA org. spojine II. nev. sk.,72.6,
1331,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,VSOTA prašnate anorg. snovi I.,0.020659999999999998,
1332,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,VSOTA prašnate anorg. snovi II.,181.96999999999997,
1333,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,VSOTA prašnate anorg. snovi III.,562.1200000000001,
1334,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,VSOTA rakotvorne snovi I. nev. sk.,7.500000000000001,
1335,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,VSOTA rakotvorne snovi II. nev. sk.,6.36,
1336,2008,MARIBORSKA LIVARNA MARIBOR D.D.,OREŠKO NABREŽJE 9,2000,MARIBOR,MARIBOR,OREŠKO NABREŽJE,9,,MARIBOR,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2382.1,
1337,2008,MARKO AVGUŠTIN S.P. PEČARSTVO,SUHADOLE 5C,1218,KOMENDA,SUHADOLE,,5,C,KOMENDA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",11,
1338,2008,MARKO AVGUŠTIN S.P. PEČARSTVO,SUHADOLE 5C,1218,KOMENDA,SUHADOLE,,5,C,KOMENDA,ogljikov monoksid (CO),34,
1339,2008,MARKO AVGUŠTIN S.P. PEČARSTVO,SUHADOLE 5C,1218,KOMENDA,SUHADOLE,,5,C,KOMENDA,skupni prah,1,
1340,2008,MARKO AVGUŠTIN S.P. PEČARSTVO,SUHADOLE 5C,1218,KOMENDA,SUHADOLE,,5,C,KOMENDA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",17,
1341,2008,MAROLES D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,,ŠENTJUR,"organske spojine, izražene kot skupni organski ogljik (TOC)",729.4,
1342,2008,MAROLES D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,,ŠENTJUR,skupni prah,19.2,
1343,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",128.4,
1344,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",14263.699999999999,
1345,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,fenol,220.25,
1346,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,"fluor in njegove spojine, izražene kot HF",166.26000000000002,
1347,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,ogljikov monoksid (CO),8361.7,
1348,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,"organske spojine, izražene kot skupni organski ogljik (TOC)",770.4399999999999,
1349,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,skupni prah,436.20000000000005,
1350,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,VSOTA prašnate anorg. snovi I.,0.00438,
1351,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,VSOTA prašnate anorg. snovi II.,16.995,
1352,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,VSOTA prašnate anorg. snovi III.,1.677,
1353,2008,"MARTEX, D.O.O.",VOLČJA DRAGA 43B,5293,VOLČJA DRAGA,VOLČJA DRAGA,,43,B,RENČE-VOGRSKO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2021.96,
1354,2008,MARTIN AMBROŽ S.P. PRAŠNO BARVANJE IN ELOKSIRANJE,LAHOVČE 101,4207,CERKLJE NA GORENJSKEM,LAHOVČE,,101,,CERKLJE NA GORENJSKEM,"dušikovi oksidi (NO in NO2), izraženi kot NO2",603.1,
1355,2008,MARTIN AMBROŽ S.P. PRAŠNO BARVANJE IN ELOKSIRANJE,LAHOVČE 101,4207,CERKLJE NA GORENJSKEM,LAHOVČE,,101,,CERKLJE NA GORENJSKEM,"krom in njegove spojine, izražene kot Cr",0,
1356,2008,MARTIN AMBROŽ S.P. PRAŠNO BARVANJE IN ELOKSIRANJE,LAHOVČE 101,4207,CERKLJE NA GORENJSKEM,LAHOVČE,,101,,CERKLJE NA GORENJSKEM,"nikelj in njegove spojine, izražene kot Ni",0,
1357,2008,MARTIN AMBROŽ S.P. PRAŠNO BARVANJE IN ELOKSIRANJE,LAHOVČE 101,4207,CERKLJE NA GORENJSKEM,LAHOVČE,,101,,CERKLJE NA GORENJSKEM,ogljikov monoksid (CO),131.1,
1358,2008,MARTIN AMBROŽ S.P. PRAŠNO BARVANJE IN ELOKSIRANJE,LAHOVČE 101,4207,CERKLJE NA GORENJSKEM,LAHOVČE,,101,,CERKLJE NA GORENJSKEM,skupni prah,37.47,
1359,2008,MARTIN AMBROŽ S.P. PRAŠNO BARVANJE IN ELOKSIRANJE,LAHOVČE 101,4207,CERKLJE NA GORENJSKEM,LAHOVČE,,101,,CERKLJE NA GORENJSKEM,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",80.89999999999999,
1360,2008,MARTIN ŠTORMAN S.P. - PLESKARSTVO IN LAKIRANJE,SPODNJE GRUŠOVLJE 7,3311,ŠEMPETER V SAVINJSKI DOLINI,SPODNJE GRUŠOVLJE,,7,,ŽALEC,"organske spojine, izražene kot skupni organski ogljik (TOC)",270,
1361,2008,MARTIN ŠTORMAN S.P. - PLESKARSTVO IN LAKIRANJE,SPODNJE GRUŠOVLJE 7,3311,ŠEMPETER V SAVINJSKI DOLINI,SPODNJE GRUŠOVLJE,,7,,ŽALEC,skupni prah,7.9,
1362,2008,"MA-TISK, družba za grafične dejavnosti, trgovino in storitve d.o.o.",ŠPELINA ULICA 2,2000,MARIBOR,MARIBOR,ŠPELINA ULICA,2,,MARIBOR,"organske spojine, izražene kot skupni organski ogljik (TOC)",154.8,
1363,2008,"MA-TISK, družba za grafične dejavnosti, trgovino in storitve d.o.o.",ŠPELINA ULICA 2,2000,MARIBOR,MARIBOR,ŠPELINA ULICA,2,,MARIBOR,skupni prah,0,
1364,2008,Medved Dušanka (fizična oseba je rejec perutnine),NEVERKE 28,6256,KOŠANA,NEVERKE,,,,PIVKA,amonijak (NH3),13200,
1365,2008,Medved Dušanka (fizična oseba je rejec perutnine),NEVERKE 28,6256,KOŠANA,NEVERKE,,,,PIVKA,skupni prah,1628,
1366,2008,MEJA ŠENTJUR D.D.,CESTA LEONA DOBROTINŠKA 3,3230,ŠENTJUR,VOGLAJNA,,8,,ŠENTJUR,amonijak (NH3),12582,
1367,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,"1-klor-2,3-epoksipropan (epiklorhidrin)",2,
1368,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,amonijak (NH3),58.4,
1369,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",20814,
1370,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,formaldehid (CH2O),8873,
1371,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,ogljikov dioksid (CO2),9704592,
1372,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,ogljikov monoksid (CO),6589,
1373,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",10844,
1374,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,skupni prah,52.3,
1375,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,stiren (C8H8),2.6,
1376,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,"trdni delci, manjši od 10 mikrometrov",0.22,
1377,2008,MELAMIN d.d. Kočevje,TOMŠIČEVA CESTA 9,1330,KOČEVJE,KOČEVJE,TOMŠIČEVA CESTA,9,,KOČEVJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",35360,
1378,2008,"MENINA PROIZVODNJA POGREBNE OPREME, D.D.",TRG PADLIH BORCEV 3,1241,KAMNIK,ŠMARCA,TRG PADLIH BORCEV,3,,KAMNIK,skupni prah,44,
1379,2008,"MENINA PROIZVODNJA POGREBNE OPREME, D.D.",TRG PADLIH BORCEV 3,1241,KAMNIK,ŠMARCA,TRG PADLIH BORCEV,3,,KAMNIK,VSOTA org. spojine I. nev. sk.,17466,
1380,2008,"MENINA PROIZVODNJA POGREBNE OPREME, D.D.",TRG PADLIH BORCEV 3,1241,KAMNIK,ŠMARCA,TRG PADLIH BORCEV,3,,KAMNIK,VSOTA org. spojine II. nev. sk.,4928,
1381,2008,"MENINA PROIZVODNJA POGREBNE OPREME, D.D.",TRG PADLIH BORCEV 3,1241,KAMNIK,ŠMARCA,TRG PADLIH BORCEV,3,,KAMNIK,VSOTA org. spojine III. nev. sk.,2745,
1382,2008,"MERKSCHA, FURNIRNICA, d.o.o.",MARIBORSKA CESTA 116,3000,CELJE,CELJE,MARIBORSKA CESTA,116,,CELJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1011422,
1383,2008,"MERKSCHA, FURNIRNICA, d.o.o.",MARIBORSKA CESTA 116,3000,CELJE,CELJE,MARIBORSKA CESTA,116,,CELJE,ogljikov monoksid (CO),50534,
1384,2008,"MERKSCHA, FURNIRNICA, d.o.o.",MARIBORSKA CESTA 116,3000,CELJE,CELJE,MARIBORSKA CESTA,116,,CELJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",2806,
1385,2008,"MERKSCHA, FURNIRNICA, d.o.o.",MARIBORSKA CESTA 116,3000,CELJE,CELJE,MARIBORSKA CESTA,116,,CELJE,skupni prah,3368,
1386,2008,"MERKSCHA, FURNIRNICA, d.o.o.",MARIBORSKA CESTA 116,3000,CELJE,CELJE,MARIBORSKA CESTA,116,,CELJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,
1387,2008,MESO KAMNIK MESNA INDUSTRIJA D.D.,KORENOVA CESTA 9,1241,KAMNIK,PODGORJE,KORENOVA CESTA,9,,KAMNIK,"dušikovi oksidi (NO in NO2), izraženi kot NO2",9,
1388,2008,MESO KAMNIK MESNA INDUSTRIJA D.D.,KORENOVA CESTA 9,1241,KAMNIK,PODGORJE,KORENOVA CESTA,9,,KAMNIK,ogljikov monoksid (CO),62,
1389,2008,MESO KAMNIK MESNA INDUSTRIJA D.D.,KORENOVA CESTA 9,1241,KAMNIK,PODGORJE,KORENOVA CESTA,9,,KAMNIK,"organske spojine, izražene kot skupni organski ogljik (TOC)",132,
1390,2008,MESO KAMNIK MESNA INDUSTRIJA D.D.,KORENOVA CESTA 9,1241,KAMNIK,PODGORJE,KORENOVA CESTA,9,,KAMNIK,skupni prah,12,
1391,2008,MESO KAMNIK MESNA INDUSTRIJA D.D.,KORENOVA CESTA 9,1241,KAMNIK,PODGORJE,KORENOVA CESTA,9,,KAMNIK,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,
1392,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,arzen in njegove spojine (As),0,
1393,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"baker in njegove spojine, izražene kot Cu",32,
1394,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,benzo(a)piren,14,
1395,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,cink in njegove spojine (Zn),2,
1396,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"dušikovi oksidi (NO in NO2), izraženi kot NO2",53680.9,
1397,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"fluor in njegove spojine, izražene kot HF",251.5,
1398,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"kadmij in njegove spojine, izražene kot Cd",0,
1399,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"krom in njegove spojine, izražene kot Cr",82.255,
1400,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"nikelj in njegove spojine, izražene kot Ni",9.784,
1401,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,ogljikov monoksid (CO),116363.945,
1402,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"organske spojine, izražene kot skupni organski ogljik (TOC)",3348.4,
1403,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,policiklični aromatski ogljikovodiki,14,
1404,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),1.1e-05,
1405,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,skupni prah,13521.24,
1406,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"svinec in njegove spojine, izražene kot Pb",5,
1407,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,VSOTA prašnate anorg. snovi I.,0,
1408,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,VSOTA prašnate anorg. snovi II.,6,
1409,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,VSOTA prašnate anorg. snovi III.,29,
1410,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,VSOTA rakotvorne snovi I. nev. sk.,0,
1411,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"živo srebro in njegove spojine, izražene kot Hg",0.01,
1412,2008,"METAL RAVNE, d.o.o.",KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2637.6000000000004,
1413,2008,"METALNA SENOVO, STROJEGRADNJA, KONSTRUKCIJE, MONTAŽA, D.O.O.",TITOVA CESTA 52,8281,SENOVO,SENOVO,TITOVA CESTA,52,,KRŠKO,skupni prah,193.95,
1414,2008,"METEORIT PROIZVODNJA, INŽENIRING, TRGOVINA IN STORITVE D.O.O.",MIKLAVŠKA CESTA 82,2311,HOČE,SPODNJE HOČE,MIKLAVŠKA CESTA,82,,HOČE-SLIVNICA,"hlapne organske spojine, razen metana",4690,
1415,2008,MIHEU d.o.o.,TURIŠKA VAS 12,2383,ŠMARTNO PRI SLOVENJ GRADCU,TURIŠKA VAS,,12,,SLOVENJ GRADEC,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2.43,
1416,2008,MIHEU d.o.o.,TURIŠKA VAS 12,2383,ŠMARTNO PRI SLOVENJ GRADCU,TURIŠKA VAS,,12,,SLOVENJ GRADEC,ogljikov monoksid (CO),76,
1417,2008,MIHEU d.o.o.,TURIŠKA VAS 12,2383,ŠMARTNO PRI SLOVENJ GRADCU,TURIŠKA VAS,,12,,SLOVENJ GRADEC,skupni prah,12.51,
1418,2008,MIHEU d.o.o.,TURIŠKA VAS 12,2383,ŠMARTNO PRI SLOVENJ GRADCU,TURIŠKA VAS,,12,,SLOVENJ GRADEC,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.63,
