,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 105/08), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja poslati ministrstvu oceno o letnih emisijah snovi v zrak.

Na osnovi prejetih ocen o letnih emisijah snovi za leto 2013 v zrak smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz izpustov naprav in oceno razpršene emisije, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu in o letnih količinah izpuščenih snovi v zrak iz izpustov naprav ter ocene razpršene emisije snovi. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
62,2013,AGROIND VIPAVA 1894 Vipava d.d.,"Vinarska cesta 5, Vipava",5271,VIPAVA,Vipava,ogljikov monoksid (CO),5.985000133514404,0
63,2013,AGROIND VIPAVA 1894 Vipava d.d.,"Vinarska cesta 5, Vipava",5271,VIPAVA,Vipava,"dušikovi oksidi (NO in NO2), izraženi kot NO2",93.11399841308594,0
64,2013,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,ogljikov monoksid (CO),7.879999905824661,0
65,2013,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,"dušikovi oksidi (NO in NO2), izraženi kot NO2",201.76000022888184,0
66,2013,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,celotni prah,12.081999782472849,4
67,2013,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.17759999819099903,0
68,2013,"AGROSAAT d.o.o., Proizvodnja, zastopanje in trgovanje",Hodoš 1a,9205,HODOŠ-HODOS,Hodoš,celotni prah,14.515199661254883,0
69,2013,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5201.862060546875,0
70,2013,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,ogljikov monoksid (CO),3905.821044921875,0
71,2013,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,VSOTA rakotvorne snovi II. nev. sk.,0.1740960031747818,0
72,2013,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,VSOTA rakotvorne snovi I. in II. nev. sk.,0.30859920382499695,0
73,2013,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"organske spojine, izražene kot skupni organski ogljik (TOC)",597.9600219726562,0
74,2013,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,celotni prah,3096.515963077545,309
75,2013,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,VSOTA rakotvorne snovi I. nev. sk.,0.13415999710559845,0
76,2013,"AHA SECAPLAST, d.o.o.","PODŠMIHEL 1, LAŠKO",3270,LAŠKO,Laško,ogljikov monoksid (CO),2.880000114440918,0
77,2013,"AHA SECAPLAST, d.o.o.","PODŠMIHEL 1, LAŠKO",3270,LAŠKO,Laško,"organske spojine, izražene kot skupni organski ogljik (TOC)",2225.584426879883,0
78,2013,"AHA SECAPLAST, d.o.o.","PODŠMIHEL 1, LAŠKO",3270,LAŠKO,Laško,"dušikovi oksidi (NO in NO2), izraženi kot NO2",40.04999876022339,0
79,2013,"AHA SECAPLAST, d.o.o.","PODŠMIHEL 1, LAŠKO",3270,LAŠKO,Laško,celotni prah,33.22960114479065,0
80,2013,Ahac NG d.o.o. ,VELIKA PIREŠICA 51,3310,ŽALEC,Žalec,"organske spojine, izražene kot skupni organski ogljik (TOC)",625.7999877929688,189
81,2013,Ahac NG d.o.o. ,VELIKA PIREŠICA 51,3310,ŽALEC,Žalec,ogljikov monoksid (CO),223.84000182151794,0
82,2013,Ahac NG d.o.o. ,VELIKA PIREŠICA 51,3310,ŽALEC,Žalec,"dušikovi oksidi (NO in NO2), izraženi kot NO2",120.79100108146667,0
83,2013,Ahac NG d.o.o. ,VELIKA PIREŠICA 51,3310,ŽALEC,Žalec,celotni prah,10.723400017246604,0
84,2013,Ahac NG d.o.o. ,LOBOJE,3301,PETROVČE,Žalec,celotni prah,177.76000690460205,0
85,2013,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,celotni prah,1.1399999856948853,0
86,2013,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.4569999873638153,6681
87,2013,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,"kositer in njegove spojine, izražene kot Sn",0.0009500000160187483,0
88,2013,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,"organske spojine, izražene kot skupni organski ogljik (TOC)",31.427399396896362,0
89,2013,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,celotni prah,33.93000030517578,0
90,2013,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,ogljikov monoksid (CO),216.27999877929688,0
91,2013,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,"organske spojine, izražene kot skupni organski ogljik (TOC)",91.58000183105469,0
92,2013,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",4.550000190734863,0
93,2013,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,"dušikovi oksidi (NO in NO2), izraženi kot NO2",17.110000133514404,0
94,2013,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",51.79999923706055,0
95,2013,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,celotni prah,1.899999976158142,3
96,2013,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,"organske spojine, izražene kot skupni organski ogljik (TOC)",163.48800659179688,0
97,2013,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,ogljikov monoksid (CO),186.60000610351562,0
98,2013,Akrapovič d.d.- Kamnik pod Krimom ,"Kamnik pod Krimom 142, Preserje",1352,PRESERJE,Brezovica,celotni prah,69.31200113892555,10
99,2013,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,ogljikov monoksid (CO),16.288399824872613,0
100,2013,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",526.5761985778809,0
101,2013,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,metilmetakrilat (C5H8O2),1244.8019738197327,0
102,2013,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,"organske spojine, izražene kot skupni organski ogljik (TOC)",844.2789809703827,0
103,2013,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",353.4559997320175,0
104,2013,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,"organske spojine, izražene kot skupni organski ogljik (TOC)",765.4400024414062,50
105,2013,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,ogljikov monoksid (CO),207.99999237060547,19
106,2013,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,"dušikovi oksidi (NO in NO2), izraženi kot NO2",520,28
107,2013,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,celotni prah,27.040000915527344,2
108,2013,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),1.6639999600442934e-08,0
109,2013,"ALPINA, d.o.o. - proizvodnja",Strojarska ulica 2,4226,ŽIRI,Žiri,"organske spojine, izražene kot skupni organski ogljik (TOC)",2396.9000091552734,1100
110,2013,"ALPINA, d.o.o. - proizvodnja",Strojarska ulica 2,4226,ŽIRI,Žiri,diklormetan,13.388799548149109,0
111,2013,ALTEL PCB d.o.o.,Grintovec 30,1294,VIŠNJA GORA,Grosuplje,"organske spojine, izražene kot skupni organski ogljik (TOC)",89.9000015258789,0
112,2013,ALTEL PCB d.o.o.,Grintovec 30,1294,VIŠNJA GORA,Grosuplje,celotni prah,4.489999771118164,0
113,2013,"ALTRAD - LIV, proizvodnja in prodaja mešalnikov betona, d.o.o. ","SV. JURIJ 18A, ROGAŠOVCI",9262,ROGAŠOVCI,Rogašovci,celotni prah,4.800000190734863,0
114,2013,"ALTRAD - LIV, proizvodnja in prodaja mešalnikov betona, d.o.o. ","SV. JURIJ 18A, ROGAŠOVCI",9262,ROGAŠOVCI,Rogašovci,"dušikovi oksidi (NO in NO2), izraženi kot NO2",116,12
115,2013,"ALTRAD - LIV, proizvodnja in prodaja mešalnikov betona, d.o.o. ","SV. JURIJ 18A, ROGAŠOVCI",9262,ROGAŠOVCI,Rogašovci,"organske spojine, izražene kot skupni organski ogljik (TOC)",25,2
116,2013,"ALTRAD - LIV, proizvodnja in prodaja mešalnikov betona, d.o.o. ","SV. JURIJ 18A, ROGAŠOVCI",9262,ROGAŠOVCI,Rogašovci,ogljikov monoksid (CO),48.400000005960464,5
117,2013,ALUMAR d.o.o.,"PODSKRAJNIK 109,  CERKNICA",1380,CERKNICA,Cerknica,ogljikov monoksid (CO),1838.9280090332031,0
118,2013,ALUMAR d.o.o.,"PODSKRAJNIK 109,  CERKNICA",1380,CERKNICA,Cerknica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",305.75999450683594,0
119,2013,ALUMAR d.o.o.,"PODSKRAJNIK 109,  CERKNICA",1380,CERKNICA,Cerknica,celotni prah,485.2848129272461,513
120,2013,ALUMAR d.o.o.,"PODSKRAJNIK 109,  CERKNICA",1380,CERKNICA,Cerknica,"organske spojine, izražene kot skupni organski ogljik (TOC)",1717.2354526519775,2917
121,2013,ALUMAR d.o.o.,"PODSKRAJNIK 109,  CERKNICA",1380,CERKNICA,Cerknica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",192.19200134277344,0
122,2013,AMBA CO. D.O.O.,LESKOŠKOVA 11,1000,LJUBLJANA,Ljubljana,"organske spojine, izražene kot skupni organski ogljik (TOC)",3100.2828063964844,0
123,2013,AMBA CO. D.O.O.,LESKOŠKOVA 11,1000,LJUBLJANA,Ljubljana,celotni prah,58.463058948516846,0
124,2013,ANA ŠIBANC s.p.,TRNOVLJE PRI SOCKI 29,3203,NOVA CERKEV,Vojnik,celotni prah,78.30000305175781,0
125,2013,Anton Blaj s.p.,"Griže 9, Griže",3302,GRIŽE,Žalec,"organske spojine, izražene kot skupni organski ogljik (TOC)",130,0
126,2013,ANTON MIRT S.P.,TREBNJE,8210,TREBNJE,Trebnje,celotni prah,63.93600082397461,0
127,2013,ANTON ŠKOF s.p.,"Cesta A. Bitenca 143, Ljubljana",1000,LJUBLJANA,Ljubljana,celotni prah,6.824999809265137,0
128,2013,ANTON ŠKOF s.p.,"Cesta A. Bitenca 143, Ljubljana",1000,LJUBLJANA,Ljubljana,"organske spojine, izražene kot skupni organski ogljik (TOC)",8.463000297546387,0
129,2013,AP MS d.d.,"Bakovska ulica 29A, Murska Sobota",9000,MURSKA SOBOTA,Murska Sobota,"organske spojine, izražene kot skupni organski ogljik (TOC)",210.14999771118164,2
130,2013,AP MS d.d.,"Bakovska ulica 29A, Murska Sobota",9000,MURSKA SOBOTA,Murska Sobota,celotni prah,19.899999618530273,0
131,2013,Aplast d.o.o. ,PETROVČE 115A,3301,PETROVČE,Žalec,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",7.680000185966492,0
132,2013,Aplast d.o.o. ,PETROVČE 115A,3301,PETROVČE,Žalec,"dušikovi oksidi (NO in NO2), izraženi kot NO2",327.74398589134216,0
133,2013,Aplast d.o.o. ,PETROVČE 115A,3301,PETROVČE,Žalec,"organske spojine, izražene kot skupni organski ogljik (TOC)",6.935999870300293,0
134,2013,APNENEC D.O.O.,Zidani Most 21,1420,TRBOVLJE,Laško,celotni prah,117.07779693603516,1505
135,2013,ARAMI AKVARISTIKA Milena Ravnak s.p.,Celjska cesta 2b,3212,VOJNIK,Vojnik,celotni prah,3.763200044631958,0
136,2013,ARAMI AKVARISTIKA Milena Ravnak s.p.,Celjska cesta 2b,3212,VOJNIK,Vojnik,"dušikovi oksidi (NO in NO2), izraženi kot NO2",16.81679916381836,0
137,2013,ARAMI AKVARISTIKA Milena Ravnak s.p.,Celjska cesta 2b,3212,VOJNIK,Vojnik,ogljikov monoksid (CO),1.646399974822998,0
138,2013,ARAMI AKVARISTIKA Milena Ravnak s.p.,Celjska cesta 2b,3212,VOJNIK,Vojnik,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",7.820400238037109,0
139,2013,"ARCONT, D.D.","LJUTOMERSKA CESTA 29, GORNJA RADGONA",9250,GORNJA RADGONA,Gornja Radgona,celotni prah,46.764599561691284,0
140,2013,"ARCONT, D.D.","LJUTOMERSKA CESTA 29, GORNJA RADGONA",9250,GORNJA RADGONA,Gornja Radgona,"organske spojine, izražene kot skupni organski ogljik (TOC)",2269.0154314041138,10288
141,2013,"ARCONT, D.D.","LJUTOMERSKA CESTA 29, GORNJA RADGONA",9250,GORNJA RADGONA,Gornja Radgona,ogljikov monoksid (CO),1286.0499515533447,0
142,2013,"ARCONT, D.D.","LJUTOMERSKA CESTA 29, GORNJA RADGONA",9250,GORNJA RADGONA,Gornja Radgona,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1135.17502450943,0
143,2013,Armature Muta d.o.o.,"koroška cesta 55, muta",2366,MUTA,Muta,"dušikovi oksidi (NO in NO2), izraženi kot NO2",10.316800117492676,0
